,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
TCT,0.05086428702954344,-0.08083633662241695,-0.007429216181002931,-0.045997689922333454,-0.005859925036564983,0.06233090746939976,-0.09602606065985211,0.010356161439832817,-0.011962802301503907,-0.036117053535850624,-0.03201132017453957
TDC,0.058566612313330275,-0.03338450387572508,-0.03070856372662965,0.03807915045316421,0.1632495128825244,0.03307973120109366,-0.006842285869597273,0.023837341233960436,0.039521600521814255,-0.10886669867990778,0.030888298609936502
TDG,0.0674203304212102,-0.03573528808954428,0.030890489157826426,0.03362164578208494,0.012909852525300487,-0.03410144494293571,0.023391430956606646,-0.020259133304872896,0.028244438985018237,0.009064580429835404,0.011471219455109443
TDH,0.06921192399339196,0.007693653702952766,0.0005478149488449207,0.02460318497348867,-0.02705893090418423,-0.09548080464727406,0.024065063708595985,0.012204802422528728,0.0415164405632157,-0.02030714425554228,0.04443184274941848
TDM,0.009356759581728708,0.09987240245673501,0.06405743916766889,0.07751853448714496,-0.08671690871776022,0.133737037012996,-0.07507709072870097,-0.0023383097075893116,-0.06514594786059642,-0.02819659213830904,-0.01614884329920424
TDP,-0.03295416108652578,0.08540084400407051,-0.04876053633231632,0.0708096901156851,0.07424583334882222,-0.00682594548241421,-0.10004881978346986,-0.11602765016721124,-0.018329756823484384,0.014239917020916705,0.09180837328845805
TEG,0.05737309588813673,0.058537743321539756,-0.058203920330049036,-0.009016210284336799,-0.021860014590651997,-0.06981733413200227,-0.022283311430985293,-0.008496738186429648,0.02118994232786231,-0.07085120746800415,-0.020418514230202738
THG,0.06699203171261925,0.018555366039242467,-0.0196878808820312,0.02440301653963774,-0.0797839211870555,0.0003136285181588627,-0.04453611482582295,0.05927717579141978,0.028607632632718736,-0.08833516043762506,-0.008678876800107527
TIP,0.0653377614519325,0.03976349610527408,0.04511278618411316,-0.003457071966259745,-0.018438889171126138,0.014942856033333023,0.05870882866000526,-0.015471947736219167,-0.032819634816394924,-0.05545875307868078,-0.017343026394043476
TLD,0.06930897016385794,0.013983330995201349,0.02796102867859565,-0.03853791617214345,-0.008436366547877595,-0.023704822823503273,0.05718701278531778,0.010512993736837627,-0.02028669510258988,-0.06704401384525487,-0.0033028576679808262
TLH,0.06853910894237543,0.02540176837027876,-0.027002599388924763,0.027237007895150326,-0.03723948194706939,-0.015703386885978256,0.013570842179237168,0.01593576443695552,0.07016066892494349,-0.04503936941136463,0.035639928068336005
TMP,0.021901082969079905,0.09673178939208059,0.06704018207345148,-0.08481500616960927,-0.03240576366448232,0.11569922410626646,0.08848690448617258,0.023241673114618916,0.08324898736985613,0.058723798621757084,-0.02652307106604324
TMS,0.06420068026819203,-0.03241998712232805,0.030689573996274318,-0.07285506348570815,-0.05886305851131835,-0.047343540257881324,0.0301609708854719,0.026180936540126418,0.03238349746163049,0.0866899467715164,0.0034899619143574476
TMT,0.031123165608523806,0.014676923894097178,0.027220486241125146,0.23006278607758204,-0.08484631590723449,0.013909110853571709,0.08345279936985385,0.08455316343228124,-0.08882393932625504,0.06911566886621211,0.048363251382614575
TN1,0.06530658173622295,-0.04602132997123408,0.019540240258746875,-0.03753917590885682,0.00775835444720877,-0.05058772709529983,0.011188986859084857,-0.0008552252345162783,-0.03739769183516323,0.024272784948650154,0.015978055835186966
TNH,0.0543331274521382,-0.02162204437399538,-0.06774064812028756,0.10715286634406701,-0.044615698268928444,0.11046814894783563,-0.027876352060013255,-0.015891921869625465,-0.04934167562086304,0.0063280585242267776,-0.12979265081870073
TNI,0.06396956033401642,-0.05407507904911015,0.004641247456695923,0.016167422699011124,-0.004107699993631146,-0.009603541749691564,-0.006969186990483148,-0.045455927700489986,0.06710046326530214,-0.0337762929796189,-0.0036620601544719534
TNT,0.06902606264661905,-0.016341842577854575,0.03510171500316118,0.04215676271317991,-0.024362883203196815,-0.025114175385254796,0.011462152376491248,-0.03872992298759297,0.014129765647941023,0.0007770637156270549,0.05569403817673282
TPB,0.06582626492738275,0.03388253565562277,-0.05731184196787422,0.020344612240647666,-0.059817166683634876,0.005264391557089297,0.03200194983438092,-0.005060517714787663,0.04807908843280916,0.013150254634241193,-0.003755213049852807
TRA,0.029750028729802574,-0.0805386449963043,-0.06895080893644227,-0.002575057844982109,0.018208216029563427,-0.011471121343071801,-0.07069804535341459,0.1844038253639784,0.14674438590446798,0.0739995650644219,-0.0736574396288569
TRC,0.06855374148397764,-0.017557880259303604,0.03482889585074844,-0.03622175776017859,-0.007811211693510795,0.019782321757181486,-0.019312388670125274,-0.008204179425931402,-0.0016117881546712416,-0.010823078763430373,-0.01888403112870816
TSC,0.06810837153446553,-0.03340803746037188,0.00564179120400387,0.04658995717264121,-0.022438493083209932,-0.02488544641588971,0.022960088088541632,-0.033474208504582686,0.046187487928881006,-0.018565414672868114,0.011568961497408775
TTA,0.06289608378660659,-0.050908158011497166,-0.01704563624774318,-0.048943883899774304,0.023814140804700543,0.010156389403876458,0.012604631042008077,0.02524157262414911,-0.03615741024544469,-0.015831810505591886,-0.016095778306130303
TTF,0.06574526546931446,-0.04278667014490038,0.025556625636381548,0.05251241318395053,-0.013715935208703645,0.014724572590616833,0.028866530193267,-0.06133415210659383,0.023859312512077534,-0.0041413098504471365,-0.013906823712908804
TV2,0.05175188415635334,0.08448893413576748,0.0014820867342690016,-0.01988392478443664,0.019619583744188783,-0.057265159067610635,-0.003309960797088006,-0.01029786916741836,0.011029049472765772,0.03024804727240865,-0.012630774207015734
TVB,0.07059691008289225,0.0001848767589464827,-0.033803176546760835,-0.03439943174289734,-0.018531242264436882,0.010571547824950922,0.02778303453623629,0.011147338104033984,0.03749712392255414,0.0009261792450582743,-0.032887594977983145
TVS,0.06529669634619645,0.032649008727953226,-0.009185642132873408,0.027475529140173732,0.06639504751879548,-0.06927878754544123,-0.021606894999342634,-0.03468128528859548,0.02603468986190129,0.04462973378702698,-0.048740698490668845
TVT,0.05023001748116291,-0.08656216028962566,-0.011317916494143588,-0.007252764523788612,0.033767090554764886,0.05493976029646518,0.04219854475224302,0.07082758624477796,-0.02026634220318124,-0.008396164855947194,-0.04654688408518367
TYA,0.06318456246657013,-0.055945307372322686,-0.02417634880023819,-0.03863742955993668,-0.039711266149698575,0.006034201978699414,0.008275097169258273,0.033816265551862144,0.002954388669741631,-0.03323561943318727,0.006775170162718169
UIC,0.06206471914287145,-0.05210480090930364,-0.01357503724787363,-0.06130262344548404,-0.04886105993595373,0.04250567392237756,0.02102378807436009,0.025301450826310586,0.0006976948481344212,0.01273884168018512,0.034439608005415415
VAB,0.06866678350722775,-0.03263528488658344,-0.03431763880983425,-0.006115291808923032,-0.014012579153183373,0.027383693868722858,0.009792768658725068,0.004429545806260888,0.017500458925806747,0.0166550213502288,-0.0011596951697234396
VCA,0.05402264470058957,-0.07495298667810778,0.05076102723713914,0.012121899960724422,-0.05401685969970346,-0.0006579727718774794,-0.030890097768544282,0.04900444107415194,0.05901481511035718,-0.03239205764404187,0.0067539752915767946
VCB,0.0037926387372162053,0.11200004129877304,-0.08637766130563694,0.023155684605077307,-0.013283782453615037,0.0075371229540842815,-0.003481202207105534,-0.08912013150559588,0.016675242539804055,0.09539499239277394,0.05785319957849486
VCI,0.06039178624150662,0.05766796264981094,-0.025040645303901075,-0.01116585532456598,0.09403453907273641,0.00853241764899021,-0.003922769892424378,-0.04113721117745888,-0.04917307035271524,0.01646680588601329,0.02225335256496706
VDS,0.05418776754451883,0.0809649006181804,-0.025827507514757937,-0.02302868875124666,0.03382168379243877,-0.025830315154180272,-0.010329459813830705,-0.0021334634292131177,0.011359148893887236,0.0012574453951828708,-0.04604929728819472
VFG,0.0459287242680842,0.033850038561633634,-0.006157296977483105,-0.10877374123045988,0.04565505568512597,0.1179428732123732,0.04633961361802168,0.04913557660763907,0.12045571697299633,0.16331323493584568,-0.021032253932686505
VGC,0.04174256400265086,0.04656504659369796,0.11673816377882629,-0.0005630578952475275,0.14948036603400716,0.0601402832584992,-0.05111091174147309,-0.09058843331486532,-0.1214081320355369,-0.07945714852811318,-0.02336731730116257
VHM,0.062380906152597726,-0.03976401634121531,-0.060080351357376174,0.04357739405653382,-0.002167693761583121,-0.0203334103211159,0.017738218425190376,-0.06802950587782988,0.03133816933415733,0.06598833668554425,-0.08385354862694036
VIB,0.0627335740640677,0.04794665164971835,-0.05522004991274703,-0.014009074312527427,-0.034287482685154975,0.03757953916494871,0.015692670134790865,-0.03071391404074228,0.06980231813550347,0.009249427118930184,0.010666288980858318
VIC,0.05702160594605902,-0.062474297269592326,-0.046140718195085105,-0.01132777107376333,-0.03612718108323642,-0.05212746278406675,0.0024221959776576023,-0.06129268323935905,0.07008115158570656,0.0696159537033266,-0.013884305590248393
VID,0.06281857285519346,-0.05423157076556161,0.020072054614932035,-0.05493794079201469,-0.011921789995168514,-0.04669479669128805,0.009091071121054489,0.02230500731699914,0.03458128682905918,0.042452380379768694,-0.030164296114207113
VIP,-0.002482921772511327,0.11346211882705698,-0.09362354360781285,0.04758382901747372,-0.03434996796805899,-0.005060068026243284,-0.04771280505304993,0.03263031711018129,-0.03287588011324508,0.008952622712919018,0.03545396763418595
VIX,0.038998852154770634,0.10311535063093775,7.215562417520949e-05,-0.021270229627807474,0.04352799925334295,-0.05888073294296641,-0.04834202818444895,-0.05464118787551649,0.023898689060060284,-0.014430975165194284,0.0007175185836497284
VJC,0.0531743233165185,-0.057413154975901756,0.0761348854692313,-0.05803611643365327,-0.08334503573827269,0.030455782222573953,0.012764858075795344,-0.08504879298080578,-0.04503247489167655,-0.061002318892619395,0.00619804286568233
VMD,0.05621174893811028,-0.034545978069141704,-0.08096210986683396,0.05113869750562933,0.014805338193608561,0.03675941363738301,0.07233811929265795,0.05889602620982462,-0.08980305516920645,0.04461288480854923,-0.043743939418149594
VND,0.06942972052185872,0.015277915973810027,0.036556979326513056,0.002098911052149897,-0.03224935700930248,-0.02322485173873212,0.009902438508196993,-0.02472742129264742,0.047407300504298394,-0.04654444498544632,0.053519719615989524
VNE,0.05652983614337693,-0.03366207371151995,-0.10780321507878024,0.06448704896442298,0.012528515097903937,-0.03277495026609353,-0.05186050393337868,0.010797854879688632,-0.05430145629481055,0.07478955790745959,-0.08849557676516927
VNG,0.06038693668907524,-0.03735694889829706,0.008324466400699254,0.0434472754447449,-0.08528852253703469,0.09025442097317216,-0.008153434838917723,-0.12300830270188275,0.017258682854582104,-0.059179969340684084,-0.010297379943907017
VNL,0.05661283053444997,0.031217316152055946,-0.11057873964883379,-0.06427228902959531,0.06689487714491724,-0.014530332399161341,-0.007402545072916209,0.01718515335226431,-0.03122027547523391,-0.011289703013654211,-0.05759126162211404
VNM,0.020722350005542643,-0.02222342520849253,-0.09648814100071483,-0.13351536850362522,0.13722735826148122,-0.046934169979165226,-0.18606587293626728,-0.1781315843570655,0.01171887803636017,0.13612305745373274,0.14105436504045257
VOS,0.06616967468870188,-0.01474291369606214,0.019730346196763254,0.037553284129031465,0.009258018826869547,0.054198716473621726,-0.06818552593457125,-0.016040276443959528,-0.09269033600408778,-0.02878610352843228,-0.12217259144315472
VPB,0.055283647225644696,0.05367513135260078,-0.06569036633777092,0.023922151309065536,-0.04638657226922922,-0.025741681981501008,-0.050980101187112534,-0.004883925936854124,0.003684563869113164,0.0044710063404965125,0.08240819975085097
VPD,-0.05575956111946781,0.03180742120398011,-0.01129006449911547,0.02316556930218781,0.1640689957913106,0.11714345973427855,0.005156422316226492,0.041895066772513735,0.0028358787318912087,-0.03592767157924484,0.006905825996480273
VPG,0.0672181044148282,-0.02662895975681152,0.05608036568151332,0.014864292731622063,0.01404085421594516,-0.0566031890278181,0.021828991117682123,-0.02942893633603741,0.024816869318695162,0.042777665975856013,-0.024055966586356378
VPI,0.04288217744981942,-0.06869560857775774,0.08854176190181466,-0.06280325997283592,0.12311564200421998,0.02090177541665595,0.04724135546855854,0.06792310933314621,-0.021094265809428397,0.03319037345001559,-0.04957260505811334
VRC,0.0680793550488395,-0.014782584236614766,-0.0652966926611578,0.010092545849411104,-0.0145338665402969,0.006689571006042961,0.01039622887741707,-0.022303069720160724,0.008825960449942473,-0.02983723043421389,0.03621531932763997
VRE,0.0463155149931401,-0.03903453832332362,-0.1300189210599866,0.031025279442563853,-0.015566467773871202,0.018128539652138467,-0.11649191215308788,-0.08060224379233748,0.024349428071061226,0.11895925930359036,0.05007862056921904
VSC,0.06164799846756649,-0.03692372763231781,0.04445542942093626,-0.019880141771600184,-0.0029152775632015956,-0.034666350090763756,0.029907955300361493,0.025206198333290162,0.10398216053961988,0.16177835911499383,-0.07288562336621329
VSH,-0.01726833438341176,0.09334444328176383,0.10710024754834985,0.0959645403627382,0.031237770364217293,0.060951083145859085,0.017910056376679206,-0.04792450780679564,-0.039754781580291845,0.1326008813486054,0.014774702627320268
VTB,0.03063842654672562,-0.07108335577475734,-0.04307539307936379,-0.07167755137101335,-0.052020950709401256,0.11184966712118367,-0.003810740573551589,-0.027392827159789912,0.1346625820925666,-0.10189891903383541,-0.02046856939571713
VTO,0.05496916636043188,0.05719644052951699,-0.08501408917133384,-0.03052933389203245,-0.03441174910893383,0.015258393211049699,-0.012237466515949504,0.1022307682645136,-0.048050823902804504,0.013501608850515765,-0.03331133842957183
VTP,0.05572219767713936,0.05361920223747294,0.09817125240375864,-0.03972226025917365,-0.013162263321311556,0.02332797013032278,0.026433613650058353,0.03827541809729344,0.08510069319156155,0.0066642744237003166,-0.027442464704255275
YBM,0.055062170390002683,0.07237328793244649,0.03903733541501787,-0.022336191760899307,-0.01425048305957385,-0.008029996008313776,0.055119614716083884,-0.009145135492487359,-0.047743784200171446,-0.03993865327335782,-0.08190174479055697
YEG,0.06641319829819832,0.009362991412088992,0.014318144872204869,-0.05371919482261235,0.018742975138239765,0.03775699707368665,0.061482389278968194,-0.03087939879120505,-0.14870215789471414,-0.0021239666703638796,-0.06314784425409556
