Symbol,label,attributed_pct
JVC,pca_cev_0.80,0.2616321533365159
BWE,pca_cev_0.80,0.2607570715091928
TSC,pca_cev_0.80,0.2559129793574522
SFG,pca_cev_0.80,0.2548442723266118
NLG,pca_cev_0.80,0.25476504146551754
BTP,pca_cev_0.80,0.2546889690857299
TLD,pca_cev_0.80,0.25394190444176723
DLG,pca_cev_0.80,0.25356547819823616
TVS,pca_cev_0.80,0.25305574813973947
SKG,pca_cev_0.80,0.252380645497569
GTA,pca_cev_0.80,0.25017707748012713
SMC,pca_cev_0.80,0.25015169056257736
VNG,pca_cev_0.80,0.2494304788281674
HUB,pca_cev_0.80,0.24935680497775026
AAA,pca_cev_0.80,0.2478239483068816
HDC,pca_cev_0.80,0.24519909675013885
EIB,pca_cev_0.80,0.24498311272771303
FCM,pca_cev_0.80,0.24416944337536775
THG,pca_cev_0.80,0.24415418895172897
CII,pca_cev_0.80,0.24403768435244613
CIG,pca_cev_0.80,0.2435706732570097
PIT,pca_cev_0.80,0.24331600166574854
NHA,pca_cev_0.80,0.242678792764366
SGT,pca_cev_0.80,0.24236998765602868
D2D,pca_cev_0.80,0.24229433353835955
GVR,pca_cev_0.80,0.24216882191094563
NTL,pca_cev_0.80,0.23994258530029475
SVT,pca_cev_0.80,0.2393925521438723
BIC,pca_cev_0.80,0.2379977407391383
SAV,pca_cev_0.80,0.2375152754885081
HVX,pca_cev_0.80,0.23719085987154032
TVB,pca_cev_0.80,0.23681641581484827
DPG,pca_cev_0.80,0.2365642494576205
PGV,pca_cev_0.80,0.2343670867594938
VOS,pca_cev_0.80,0.23378316201136365
ST8,pca_cev_0.80,0.23321204264269582
FIT,pca_cev_0.80,0.23087666006385238
TCD,pca_cev_0.80,0.23076697695902462
VPD,pca_cev_0.80,0.2304896160192526
IJC,pca_cev_0.80,0.2294470685216466
